pH,TDS,Hardness,Turbidity,Nitrate,Chloride,Quality
6.664916560792168,164.4973593130178,415.084327396574,7.837598424841072,18.399500317059243,436.07071129879796,Unsafe
7.947411578889518,1425.098507768996,579.8669388174527,2.85758324592706,32.9043177652985,350.11735135640635,Unsafe
6.057975442608168,664.9631140078465,358.0925009040131,4.3276687959926265,19.242526814411896,245.92834552988813,Moderate
6.668578594140873,1856.3527712154078,565.2523541182005,6.8544388322190155,53.79070746333629,478.90405147736203,Unsafe
6.965447373174767,1945.0106658141988,78.74183360731307,3.32456157148712,66.08517476386284,373.6603402591243,Unsafe
7.324279936868144,1894.1063293155244,280.3363254907888,0.5658565614671562,53.84737047289736,468.5743412881475,Unsafe
8.640703845572055,1001.0070116491812,193.08678502912815,3.739210470128136,65.94803577994796,287.4145879724746,Unsafe
6.2986951286334385,1737.8810368796956,451.9515307394014,9.444485826943033,31.75937297659793,166.50692365691282,Unsafe
7.556937753654447,1704.6438572166337,589.7133997734857,6.417343972985582,12.505357656708869,73.7720088641249,Unsafe
7.86965827544817,706.2908991621857,191.09153434433628,6.71479148667207,59.03607579180737,376.7381831677327,Unsafe
5.685801650879991,1674.9394008862869,409.79603081074094,6.322821536376399,28.83796041132431,104.58634910249035,Unsafe
7.9301794076057535,170.31450595943596,158.95369801785705,1.989921389594368,53.7016660183306,186.24880772238524,Unsafe
6.182096494749166,1232.9127691159008,360.93164001438544,4.183338641022801,21.651515358541253,289.61190854775384,Unsafe
5.760206371941118,537.0167908466358,305.1628676785849,7.509397983633183,6.4983707845338134,303.98746450088646,Unsafe
9.295542149013333,329.07708297682973,584.6029312973454,1.0137289755315915,79.40654363902107,320.2624386442112,Unsafe
9.362528132298237,246.2110830954974,384.6899999830566,2.7785277608971226,12.496120634447943,124.81489865736529,Unsafe
8.733589392465845,1422.9486741684655,242.22850464775033,2.763191084658536,79.07367951707849,220.88183216974193,Unsafe
6.718455076693482,745.7624311593256,112.75268168836335,4.32018927594506,78.18239460531578,327.737402202635,Unsafe
5.8906884560255355,1477.0568659046467,133.185755804214,9.803687409421851,63.50544831264317,486.41848908520313,Unsafe
8.236932106048627,224.1770475179905,173.9243114731793,0.6750254668382194,52.7538369665598,377.4340119648599,Unsafe
7.260609974958405,699.0516418781597,188.03166373716388,5.1870099438059505,46.224564020086774,465.171690692281,Unsafe
5.988152939379115,1125.0334555131408,517.8388318126258,1.7936468201221045,69.28812363022678,392.9954262413797,Unsafe
7.480707640445081,1602.3740131940308,358.6725335553887,9.706765454097441,23.155161729559033,316.2726360015802,Unsafe
5.637554084460874,705.6297555709328,337.8650012559015,1.133035047274642,37.41449699879016,136.41051611135504,Unsafe
9.137281608315128,1289.1936152303174,113.1228795280696,4.036010023615912,49.55119754932015,350.00854335163086,Unsafe
6.535119926400068,1783.3577216487556,523.0768313421893,7.378849848346062,32.895238069559284,330.52080468195817,Unsafe
8.150089137415929,1270.1400575463788,447.547866764666,7.045544280274453,34.19891632722144,321.1111267057699,Unsafe
6.746844304357644,542.6230020319042,87.21759904500087,4.227286368939323,26.422773400166754,270.40364059470835,Moderate
7.580272084711243,146.36148495742225,439.30930347637275,3.4652416795271823,45.13854533476288,287.895471795174,Unsafe
7.686841117373119,1753.1878604117667,348.94601953845535,3.9761237855287055,68.04596224120928,200.49913720314683,Unsafe
6.239417822102109,140.41188061573556,94.94894016072804,2.642762631586393,16.122270240505028,283.69071168903645,Moderate
9.378338511058235,1761.933178099979,302.0653528407611,2.053329387067998,74.75464310027532,138.90015755531522,Unsafe
8.600531293444458,1104.9805546517027,316.58295792152586,4.8303969755889,55.12701229985837,412.3284788121695,Unsafe
9.257995766256757,1884.2286271745027,141.17599708980168,2.685337560676073,65.86185701440242,133.59962961441852,Unsafe
9.079309401710596,1617.6881479699643,570.1339808501552,2.874616648972501,44.49525541040093,88.23483045025989,Unsafe
7.89159991524434,1996.0748100133412,517.486454314364,6.56756063474557,62.36133611392508,246.31071186072083,Unsafe
9.187496940092467,766.3524493582493,417.96228553100957,9.685373316998922,1.2960317871573768,346.2383477777278,Unsafe
5.853970008207678,1557.657748969141,304.26255855033395,6.036372005593751,65.47043398236282,246.9725712200936,Unsafe
6.283931449676581,863.6687358575601,276.47104787147964,0.7697946706496628,3.2111087268293215,174.53935937808888,Moderate
5.680909155642152,1011.7636785774268,408.0354069330248,0.7558361385406698,71.193070109029,301.17703275069834,Unsafe
6.801321323053058,1292.2603801149032,349.987528173798,9.51423220845566,79.35701977909146,206.15105093548996,Unsafe
7.0547091587579285,1759.9865169540437,84.25020823503709,2.9729079030733363,23.525396974142225,469.7904605569849,Unsafe
6.585396127095583,1969.7585914786607,331.8764568236824,0.9206698608247543,16.825484502863493,465.19031282160745,Unsafe
8.814950036607717,1559.7194863425846,493.5219894780617,5.990445871503816,61.22906910864326,276.06731898744295,Unsafe
6.927013306774358,893.7568861179342,302.5819326783269,6.236487782902661,20.242107273620256,197.54779730821633,Moderate
6.623738038749523,900.5783043264333,78.57611765484762,6.485048201186881,69.24499065377628,381.7095862804876,Unsafe
7.670784332632994,1501.4063730188939,482.4530096612182,2.674020278575413,8.227407372598137,66.52082456737999,Unsafe
6.063696899899051,553.6765769597744,160.75008017478592,0.15110684214475034,10.07641571034866,263.6460527196431,Moderate
8.708787923016159,309.9008149496499,192.24145918842132,9.650153694544718,78.33212440804925,201.34552742165008,Unsafe
5.798202574719083,773.7820995174754,140.58849438776275,2.508930456911025,53.90711186160037,464.2411482961496,Unsafe
9.44754774640207,645.7540841427553,231.61828567932366,6.760262880525475,67.75097795431623,55.401362272707146,Unsafe
8.588979077186629,662.9854288663812,466.21332812874925,7.0662986987870955,25.946350188121443,298.7666940732571,Moderate
6.29486272613669,543.8547269948289,335.66222272716556,6.100074170794857,54.11869996164835,383.2986114799817,Unsafe
5.52208846849441,179.97706030908756,162.68470078289192,3.129073942136482,47.53934618468777,268.2580943858186,Unsafe
8.761845713819337,133.96047599348623,532.8065429836224,2.7109625376406576,48.25200960983576,88.43136357322476,Unsafe
8.32742937539047,1976.67254049846,533.7700202233411,5.976682827027031,54.60259676301773,487.607625512556,Unsafe
8.41602867216395,912.7689540981385,528.8181337753037,8.660956336116914,46.02873385032788,283.1046941192441,Unsafe
8.585081386743783,830.2206296033952,181.3379162598466,9.467337289233956,34.324989544213274,326.3838099435551,Unsafe
5.796178606936362,1391.3298371168328,298.18163929954346,1.0590580440375763,22.073815550443747,156.4744022183783,Unsafe
6.933862914177091,514.6823869436219,591.7443108774813,1.5482861259771985,61.48650647305616,267.5741382980617,Unsafe
5.963476238100519,1904.9262495054281,474.6068619704947,9.447362587830796,18.101794400254896,243.11727138124485,Unsafe
8.952413703502375,1594.0555273895488,64.9420816740579,7.365352283347926,55.388344492353134,83.70312890089268,Unsafe
7.993192507310232,269.88090439329306,85.86252519327063,8.829938248297731,18.666625811946133,97.77215909636024,Unsafe
6.823592099410597,893.4034739913639,305.16225724678304,2.026326341353432,50.02641359635631,426.86263382844857,Unsafe
5.754233401144095,1770.324784368113,550.0711132238581,5.875858711094018,59.76626137032231,157.9189784929656,Unsafe
6.743929286862649,1894.9908423536795,346.28598887399284,7.011395944174737,17.497111112523136,137.73122217438373,Unsafe
6.800733288106988,988.0628713747525,323.79687941885965,6.801118854469727,4.795464068904662,277.21015306256265,Moderate
8.418424713352255,1265.4816395003447,108.01053497614683,4.081516908666981,10.477899439533926,395.9362091131308,Unsafe
8.050229885420853,417.3644975749429,411.22905759836175,0.15394891691308477,48.479757381682035,77.87593336054456,Unsafe
9.048850970305306,1983.2203896602555,502.156738330124,5.829260568042631,67.95571249805884,309.56356383721516,Unsafe
7.388859700647798,540.1762326285425,259.23100412915926,2.5310153917960876,3.5997456988339493,103.644699278258,Safe
5.978376983753207,1891.1903708567388,476.5865180089301,4.502542461428903,58.7321007233317,66.40747287152831,Unsafe
8.35297914889198,1334.3286330855,580.4621596454464,9.575810150838173,27.30549167600417,73.73477847299782,Unsafe
8.54314019446759,1254.6999102698323,162.071552520229,3.990353176424347,38.2822695935618,425.3738486937986,Unsafe
7.745108790277985,1074.1081709313662,337.8312971571077,8.398016066644267,74.30876398764525,103.08761763262771,Unsafe
8.583868719818245,538.2726422637415,207.92587694651655,1.8854060574925113,26.557720378867636,70.31811398553137,Moderate
7.475182385457563,435.4032608104657,486.06993046861163,6.724604980250288,37.22695471515888,247.05494921431054,Moderate
7.590931317527977,518.9237972333332,367.6763512346366,9.770069544389434,1.0945931808544884,429.79706237391116,Unsafe
7.210164073434198,454.2326980740836,399.02032965266704,1.018931008729368,6.527897600387069,168.0837694201859,Safe
5.60167650697638,1581.2104997768313,488.85278778874175,0.08319942227192012,20.687327290782722,239.77067788666238,Unsafe
5.931565707973218,765.2379924167872,267.7837599643502,4.335827926326143,2.2281792656859523,67.96513965368806,Unsafe
5.625716742746937,209.9010854704531,553.2995376238738,0.926254830513672,50.510026083860076,252.08533136069414,Unsafe
8.045641645055122,1941.2949972675415,343.165876985377,7.483843496762313,34.111868544129806,309.9258862867102,Unsafe
6.757423924305307,1779.1931814305087,136.8751525594414,9.14548663848559,43.85161621824176,306.9081741884652,Unsafe
7.534282764658811,1862.7293380709045,432.74451499284135,4.340209727087588,13.971774871706364,199.59201147846431,Unsafe
9.130265895704373,1990.3248630282271,486.2937427410399,2.5871164215544096,23.67456235492929,191.989931298411,Unsafe
6.4971689165955,430.4009735170259,224.21892238713966,4.344033190066098,53.10595798821801,97.98062852146904,Unsafe
7.141531692142519,852.8598359150517,521.4485913493141,7.2344781785000105,77.22421789043199,215.05924429082077,Unsafe
8.522204554172195,1540.6531038377734,548.3787901211715,0.09054161580370979,4.033341888176736,94.7726009928341,Unsafe
6.41519266196649,1422.4391743022052,202.2974680577949,5.894539894846972,71.23074566842129,394.9681751204232,Unsafe
5.8079196393151715,392.4022220457246,590.9368099933721,6.132916848873791,46.150496104896675,484.82343398668365,Unsafe
6.6590058116550725,1650.0829374821737,127.39134042681712,6.376882468959355,45.113565340449895,486.5335055000181,Unsafe
6.144885149016018,526.4370864896553,161.1086176213695,2.420220799808772,40.02228281662083,439.28199471892725,Unsafe
9.218790609370291,525.2534681629838,151.32366158091438,7.140527233781268,5.551526872334671,320.3564672028286,Unsafe
8.732481518257668,1120.2514034974856,541.6943405043287,0.9139148633177641,7.190148138892853,365.38956375974595,Unsafe
8.033615026041694,1226.585876199236,409.86090377872904,1.9927033646680081,48.07296045272689,178.34261120618632,Unsafe
8.98584236075087,1202.1637948918412,133.65735577225007,8.77470046654482,27.276685714844664,333.8466890776793,Unsafe
8.714688307596457,273.82499105573424,292.1778801025919,7.387231507265664,73.38144532621445,255.04229724794484,Unsafe
6.246280235544143,1767.1756389977227,388.4139137883911,0.1374555401134525,32.52724298875778,266.90780289961964,Unsafe
9.070235993959912,604.6400809185416,95.90524674416082,2.4837626036980023,11.462516696211287,390.99945216882105,Unsafe
7.657368967662602,346.0783504373279,535.3290026240363,2.1440648299316454,57.17750668016288,176.86326001876324,Unsafe
8.72976062065625,1788.6213517510566,491.9819444928443,2.7080632803697258,23.468273715280787,193.11782526253396,Unsafe
9.084365199693973,1915.7378466365315,327.863725467151,2.475597702798864,42.03762458847145,466.0888060078865,Unsafe
6.7720138998874555,1738.042472804356,581.9196383925438,0.6252629574284574,55.826622840413606,75.30093268293751,Unsafe
5.940207698110707,1638.0805419772682,279.76853860130484,4.589405165968204,72.02112889616564,268.5354342860032,Unsafe
6.411740650167767,1344.9597632141413,591.2606754700738,7.327334747861651,63.375295584134086,460.7603601835378,Unsafe
7.208431154505025,1146.6290041573648,417.3559993419949,6.067317247174364,54.10888542981793,324.66335351817065,Unsafe
8.772059063689973,265.2748438316793,399.0692002896678,6.728716685980798,54.37065459161148,295.88318339545947,Unsafe
8.942922333025374,876.0611048343276,141.27519241268175,0.8114917853623915,75.67397152256692,162.38488065320985,Unsafe
5.527808522124763,808.1081823233966,535.0602670675542,9.514907101767871,23.665927799722883,204.47397007900173,Unsafe
7.542989210310263,593.5321891446198,285.1193283563383,8.384918338430248,0.0889675356949926,433.4217871121118,Unsafe
7.169644012595116,1474.4982160083114,139.22837318036363,8.050903184956628,21.756364751855894,301.6481592958062,Unsafe
6.388431241882921,1042.1638966496644,56.93413598666747,8.229838050417674,17.43131037013952,281.63398719055095,Unsafe
5.979461469334732,253.98781022453107,357.8656260011104,9.327105081327613,52.94676680911985,94.81087109301302,Unsafe
6.850460685614512,518.3480837046416,340.069792167472,5.442539661136977,50.696927981242325,57.21267040480541,Unsafe
9.271638815650077,1398.1916509532323,445.6444923030372,2.002820178676259,47.47691061637791,483.6583349091721,Unsafe
6.792811728083021,244.64863303157034,539.6419291597912,6.167836078525411,1.299475456756296,219.64377527907874,Unsafe
7.575162486973465,1717.2931366926605,93.67362155366624,7.42881493667939,58.3022443560518,321.44587794477695,Unsafe
8.31207583558071,1040.7784013265514,452.3230696871993,7.379173933540254,25.88243299883932,85.87178293427824,Moderate
6.954518409517176,1013.1144969206312,153.07656925367021,5.214490241668801,53.204479120530486,357.40142857537097,Unsafe
9.387128330883844,1225.5747908530834,521.9973792364401,0.6845871933357806,44.52627428017227,469.6550189176824,Unsafe
9.349789179768445,1666.8938352577834,500.4849326239109,3.7111293843012785,27.418474034232574,309.0493638488388,Unsafe
6.507129183301457,760.8374950141668,347.4365652420494,9.207666084633573,10.76610136832862,106.75189506893476,Unsafe
7.488994023569542,1388.2306898622207,440.6335392428213,5.84448909757426,7.553511812838476,311.7746873630645,Unsafe
6.703513239267078,1174.890731592003,222.8925622510616,5.383319432557134,66.52146664897788,394.8562458970936,Unsafe
6.6393619775098704,607.3537133219005,309.142344413048,2.688535143821935,73.47180336652464,232.8874414583084,Unsafe
5.647547789418131,1769.3969740748003,501.9002937407594,3.684489199165789,51.983043741143966,445.92698657366054,Unsafe
7.938257335919587,1615.1094410531634,302.59585844526765,8.953460891531693,8.27472918883867,341.907329010814,Unsafe
7.510716092915446,1351.0584858510085,246.78904592899298,6.664630475268357,32.162177351059256,454.6620132301411,Unsafe
5.705915004999957,1716.1052852790597,321.8168459876649,7.873870267523328,58.31513600841258,330.57739006130174,Unsafe
6.614585856946446,1747.8589818236244,505.5370888404701,4.543454230676551,62.38567072080545,109.0795874021709,Unsafe
9.133063543866616,1445.889655758566,234.36442605398,6.302472194561579,9.457489783287087,189.3612699973351,Unsafe
6.458247562667889,1690.325323890977,145.5688762246591,2.483836087432075,0.0024575076305932697,140.80772671360563,Unsafe
6.079579488364892,1425.1957771716388,441.6077111819294,7.054608302834863,56.9709636704484,458.97192397258806,Unsafe
7.4578110411102525,1392.2674663445707,504.288016989445,4.276013337033373,28.527694078896452,392.1800302793672,Unsafe
9.442601816442403,1275.3616186088502,105.35061318794334,4.4254551481474556,20.35850652946082,354.3792660095027,Unsafe
6.468221086046002,1530.1616151595183,181.9307620157696,6.493223245768816,1.0317975831620352,185.43484383422975,Unsafe
8.188542189623515,401.34970005684005,128.08459436854665,9.362806214689266,43.223952540919974,132.82014742259608,Unsafe
8.54647846131487,1773.654442477964,241.36777637019165,0.6400634660862092,68.09205883407854,390.4029895950103,Unsafe
6.450550175969599,1756.5027027159408,297.6930383979769,8.247432373470076,76.61053170180703,263.37107564558585,Unsafe
8.412865394447438,155.56983776566238,461.85448532981854,2.9238311041219314,45.259596049063134,151.6052984677831,Unsafe
6.9711325308770125,1669.0518260730491,408.1311716849208,4.439194545063778,41.156906219191534,327.4798901743738,Unsafe
8.029223322374317,344.8527481995459,391.5107121131371,0.21913328775008956,6.804510839139288,68.15023346230339,Safe
8.03411884304358,736.7258230923696,243.80622063530993,3.0104607783431305,43.90982412340798,196.77661435771407,Moderate
7.643098736299034,1512.6656869540548,512.796154196618,5.026312426301304,30.39832631723157,260.8506475660106,Unsafe
5.861159080217633,405.44380249178556,309.2079420689905,0.5617607734743901,48.57082247068615,116.58125034923263,Unsafe
8.841209982356952,1654.137345826218,588.507715908335,4.910957293831651,31.098107830123737,493.0945149158778,Unsafe
6.783120259886943,1681.0549381197097,398.7781760626553,9.271106288584273,19.223929876029338,144.0938140653264,Unsafe
6.246074041599417,1064.1886941455887,119.4456078604765,1.0539321810780522,7.59722201827012,108.65890851946949,Moderate
5.663100566219056,112.1331562619838,421.8976591414887,7.644407280755043,25.19347556711166,141.59069324910337,Unsafe
7.863571772752968,645.3724530323343,228.80720848743445,4.096710533759927,7.731586743020182,396.0775099218759,Moderate
8.21025744736913,1272.1611449139102,427.4799581773536,6.55173714524338,14.151756065918715,241.47754667232925,Unsafe
5.566351315711424,1964.2537382521045,88.30263148932316,2.6023659798522933,78.98689268636367,304.43717288864207,Unsafe
7.548372233197124,1300.4457013316699,146.18479044677767,1.5949226254135829,35.52828455252949,59.45412064386234,Unsafe
6.405983100791752,593.6268040219036,520.6554923981826,1.6046261427122643,42.549741320401324,65.49408885799156,Unsafe
8.0806911616378,1304.6108358892616,174.94875636293318,0.7049194564314465,69.88948229897723,250.62149742215726,Unsafe
6.197465716019966,1125.9722214601254,510.372618883617,1.8564670490124302,79.64551203925502,417.4948594407306,Unsafe
8.263750952409865,1581.7062507871728,203.60184864992573,6.642193849889683,46.617155947574524,448.35749541840437,Unsafe
7.04694138520215,303.263213771221,403.5850505322892,8.81690611843508,64.99790568353373,89.0179554180381,Unsafe
9.246919954946938,1545.9530147538533,431.782815430407,8.141256855911617,26.15528194693402,292.2633959454603,Unsafe
6.050083776583973,1128.4064994846096,331.9601142297791,6.851343098744841,24.45951659578329,460.9533588256717,Unsafe
6.864265404201034,1929.6848073320898,217.92087218320222,1.1043186341110267,32.21629767956482,224.58773947904888,Unsafe
5.953894084962356,749.5571154735036,166.95440700410285,2.8918744629594983,53.80058101389193,423.3046241427659,Unsafe
9.198774473114252,1301.9815969545014,68.25414500933442,3.0980687532246898,54.5753351404079,110.16304447974629,Unsafe
9.009357413523924,1870.8534004690332,217.1705206823981,2.4995694639762123,25.219154771956063,470.92752035050944,Unsafe
6.531766510860622,294.7684831822906,409.23953479220563,5.150056597097231,10.656793930930295,388.1404928890862,Moderate
8.139936184136715,1880.7341257492571,566.0676501466655,5.355538148796725,50.59170051724068,473.6004767541057,Unsafe
8.768888800804863,1406.9828723715455,529.1624652446786,3.568859751711102,10.266068975101161,354.47775509862794,Unsafe
7.72080324639785,228.8904122998266,471.3356270944164,3.53789158736436,46.279400658346404,213.53176939974216,Unsafe
7.6186023134240255,671.8307771989508,483.6460387893143,8.285555979060813,55.47377024450472,472.1815276361251,Unsafe
6.467409163601807,1445.526968426035,415.7416969117974,7.892928483196856,56.04891971155613,174.00504933913032,Unsafe
5.872411071223597,227.96614279066623,193.15777166130167,3.0779583168074565,60.277768852767736,199.47763492777963,Unsafe
9.088863031813307,1206.1238743349193,548.9572668882064,9.137884438732593,69.82875372525316,365.36378810078315,Unsafe
9.101672228653321,757.1778082106177,418.9027715482087,9.52815017002506,39.996719357183075,394.3923347864238,Unsafe
8.032405829093072,1279.7394837582065,358.24234703924196,3.267425420300408,58.4199351623657,468.23156773211923,Unsafe
6.856119164194803,186.90986424377442,111.04420806741459,3.5442494879305486,49.533818829266934,142.16108407529427,Unsafe
6.896838298450644,1755.919931689515,295.880549093534,5.056341534219588,14.931195183814605,409.0991158486508,Unsafe
8.403822715480958,1949.6290414370542,303.19704916105945,9.411208125336735,2.0551715895526534,382.3457240286335,Unsafe
9.08844103981031,1940.8679250428138,525.5099852374685,8.763194331423115,22.763310854154703,78.70755031411903,Unsafe
9.04834569706047,1524.3384803115569,350.65652110328364,1.025679625835898,35.44269650700955,224.25041354459313,Unsafe
8.619502183430495,347.1638562482008,259.2203019337253,3.927307432714162,49.3684755542925,177.24445567704436,Unsafe
8.06812658461715,1540.7000722651428,587.2401806808626,5.533711897497718,67.99674644025643,187.02069095931367,Unsafe
5.836559859980195,146.71514127172287,110.89632632947362,5.0313247255154,15.699657336493251,492.32609579961536,Unsafe
6.146514856378455,142.03474790509478,282.4016355715695,1.9386306793689267,10.043983191878167,339.24983606596754,Moderate
9.094216754108317,714.8594163841284,73.11357134427291,8.588167711681546,77.0783957979462,372.9542710070748,Unsafe
7.92571623863836,1028.422061768865,456.9472664218117,6.769407829968373,8.643564750112569,489.47793679175413,Unsafe
5.536788206466518,1563.774093834807,554.9421037095328,8.379083748518037,38.27928560857514,219.7408021059374,Unsafe
5.905886171464129,1398.2612155523598,204.0205312527692,8.587642793494721,46.84509830346415,410.82807580376266,Unsafe
8.154007076432222,947.2151421158219,522.0879222395165,7.483558536657398,43.30995367259506,245.53893348702292,Unsafe
5.520246335384875,619.8906659351652,210.72002675404377,4.392106012497173,6.882572562635456,441.2901523167409,Unsafe
6.143232205669994,1994.5365502996513,550.9235889041533,6.105467550154246,4.562153120289549,131.29589359008645,Unsafe
7.694935157466345,909.7444742483486,464.67904697823116,1.6036540611974315,8.438674196882854,476.4587796789258,Unsafe
8.267580790770772,957.6353462263834,492.69872726279124,6.736454174749077,46.847014709809,148.44726878489587,Unsafe
8.107845038010403,410.88526026417145,59.90360558024997,1.7925325573928075,43.54759101074569,196.79922814141918,Safe
6.39707723784224,1610.1381426248658,579.5456963907143,6.939495905101568,18.69926336293954,390.2865053480512,Unsafe
8.348716885390143,1417.9962289848283,449.6690456386778,2.2959816075396864,51.021931347647325,227.18981370443302,Unsafe
6.4489963499872,519.4622642986448,217.61310246237332,1.1755130015021997,65.60540016445195,323.695119544901,Unsafe
6.801598792637071,256.5239866701011,506.1670656723658,1.6528449014295743,3.3263167877275013,250.05807548124284,Unsafe
8.485965620472097,1392.948673941955,204.83665912821147,0.01992135219070268,39.85039548384339,384.06647169040184,Unsafe
8.09853159618886,1343.571307134157,530.0146117613704,7.187396178535303,55.144832968215226,152.74906356587488,Unsafe
8.896893641976712,619.1931012965977,111.91921472656536,7.324010490583791,20.184954165574965,76.30609425659466,Moderate
8.130451569201373,1906.6407682757797,437.0272876034377,5.149333499132594,24.621672423451926,184.9682288628798,Unsafe
7.7732344133418865,387.0099943837104,347.3841621547007,1.613628010553837,49.09103223915071,263.4388991907936,Unsafe
5.87469907131237,921.4361219809437,103.09395860749245,0.8355433751068975,71.83482347549895,125.60902348670535,Unsafe
6.9708632122377345,1892.870248318438,183.04160554236145,0.1912896643728701,64.79395362423195,209.6587803453749,Unsafe
6.560809470726902,897.4819021596323,56.822219952523135,1.657481769652207,46.65041752796668,229.99235823210583,Unsafe
6.475958573516334,1313.1993005617626,307.82238100547823,8.908555349831467,58.41773742057994,75.8263296597231,Unsafe
9.392042219009783,855.4293561293091,215.6958934180002,2.4153684170168175,29.185797616623894,312.488261682892,Unsafe
7.072390898667042,621.008884462473,379.09661636376734,3.542713272172157,51.27724224790062,447.9545425870794,Unsafe
9.068186220708453,1969.5575311236737,213.48079423973945,1.0534548448133318,37.294527290204556,118.28431082887359,Unsafe
8.024554503989052,877.7346119985817,214.95551132884157,2.223613047481703,15.194890916604873,319.01360603068133,Moderate
8.679245214166594,1798.7884869903553,458.75625930238186,5.192245707802051,56.13906191018057,349.1326422098808,Unsafe
7.510548372420768,536.9137511930637,76.4785597880944,6.077526830956526,44.51717098790576,238.70060618867976,Moderate
7.807615538505436,504.8989376476583,546.5922473555929,2.4535231416621106,28.68972655628731,365.4939143139215,Unsafe
7.470070775275456,159.1547574805716,518.7451309151497,0.5773215922511721,72.90713520629046,234.82919457095542,Unsafe
6.280971951192178,1338.1669682141817,417.2925757745236,3.9103286912739863,1.6747294261386614,277.0867795898457,Unsafe
8.389808461046021,800.2000530751461,376.2718635590614,2.342033709263341,25.261852099959683,53.30887004949214,Moderate
6.623089449763423,1742.2806746953104,540.7663739768087,2.195539232298019,4.550511822211725,361.27405136061,Unsafe
5.597263865725815,999.0988227139586,151.93159874079294,9.598628027134552,61.32218529773017,347.604205525126,Unsafe
8.081889183628672,1939.5675130379714,93.43303920495573,6.16300485925724,56.16859632910341,67.28039479685505,Unsafe
6.208442717628196,452.4984798359302,181.73059345024595,5.5687844317209585,26.50817749890536,215.71254832780988,Moderate
9.261834337411656,1750.3840191156605,487.01805328510466,4.157751035233219,54.05303217656584,490.5643283562503,Unsafe
9.31571430801035,1575.5340203043093,69.06864669956583,4.289443334301443,31.67497809567599,239.33145315587757,Unsafe
9.159457560881794,1564.7515048236987,370.5437592959193,5.4090500383808084,60.500303313794745,275.87543230932874,Unsafe
6.980634801021777,1705.0881334220865,597.4906339052204,6.964298070361073,36.334693018936484,459.46857117187335,Unsafe
5.56182646611547,1545.945582791698,520.6328516106466,7.021460961818295,32.98237822653324,372.7678441395904,Unsafe
9.213274250350901,1289.8186110996892,336.7951289739742,1.7169390770544957,74.77839323906407,311.9315590059006,Unsafe
7.212736593269257,349.3652675965364,85.00250010765329,5.0011275207662695,20.07032799125602,409.0121066034826,Unsafe
9.366619276174678,161.79974103337864,507.2554329121404,4.119580950341019,9.635787199725234,438.96481990518794,Unsafe
9.35447990835701,1849.6109108498051,379.4381794974658,8.705269662693842,46.763449060756656,255.59963228177008,Unsafe
8.91203782186944,1271.6355975894023,113.21314838276176,6.314189212183764,77.5457449827343,263.7987642193259,Unsafe
6.677795568278343,1613.420852854735,101.62150665284591,5.325040664159818,30.227137098174932,223.7229210433261,Unsafe
7.040390914407701,1014.8924678738451,550.2947506901257,1.1539464217891737,4.962941090302522,485.01776300830727,Unsafe
8.904546686067427,322.8855590285495,418.06014461594316,6.056378893234115,27.144421384765394,363.72481443065766,Moderate
6.76768802062511,337.85300518484587,506.1077396242155,1.1720390568023342,40.474532345564675,87.45037979363254,Unsafe
6.17797098674437,1402.5740457350455,533.438395155247,3.3720657556575206,12.953840530577097,438.3318304908583,Unsafe
